Comment_Id,Dataset,Comment,User_Is_Sexist,Perspective_Toxicity,Perspective_Identity_Attack,Perspective_Insult,Perspective_Profanity,GPT_Sexism_Rating,GPT_Sexism_Score,User_Rated_Sexist_Content_Reasoning
10791,call_me,MENTION919 MENTION402 ESPN's dry passionless female analysts schooling me on batting mechanics annoys the crap outta me.,True,0.60254884,0.28034934,0.5130944,0.5188411,3.0,75.0,Behaviorial Expectations
10798,benevolent,Women have the ability to change the world if given a chance....  #WomenEmpowerment #womensday,False,0.04315203,0.035074018,0.013402912,0.017094411,1.0,0.0,Not a direct statement of sexist opinion
10805,call_me,it's nothing worse than a female talking shit when your team loses. nuggets better win.,True,0.8364697,0.4508763,0.6099415,0.7796426,3.0,75.0,Stereotypes and Comparative opinions
10813,benevolent,#adaywithoutwomen Real women do not need to be empowered. They have the power to get things done and do. Empowered is a state of mind.,False,0.15269235,0.11512129,0.03235855,0.026317406,2.0,30.0,Not a direct statement of sexist opinion
10818,call_me,"I think it's our choice what the hell we do with our boobs, including feeding children or getting triple D implants",False,0.60152835,0.050216515,0.16861114,0.541926,1.0,0.0,Not a direct statement of sexist opinion
10826,benevolent,You've got a strong grip for a girl. https://t.co/9xuILE3D3d #counterculture#poetry #poetryslam #poet #PoetryCypher #PoetryInMotion,True,0.1460314,0.055218685,0.032028005,0.082581155,3.0,70.0,Stereotypes and Comparative opinions
10840,call_me,"basically if you're a girl, you are in the ""#bitch"" category until you prove me to be mistaken. #endofstory",True,0.7105462,0.38215697,0.5270482,0.70864636,4.0,90.0,Stereotypes and Comparative opinions
10842,hostile,RT MENTION1242 Call me sexist but the only women I can take serious when they're angry are my mom and grandma,True,0.37751234,0.28034934,0.16831873,0.22622968,3.0,70.0,Behaviorial Expectations
10846,hostile,The elephants on the show aren't 'comin at ya' Celine... #justsayin #mkr,False,0.112746716,0.004439743,0.053791173,0.024472807,1.0,0.0,Not a direct statement of sexist opinion
10850,hostile,MENTION2265 Should the default be equal?  50/50?,False,0.01859777,0.003348306,0.0084818825,0.013780965,1.0,0.0,Not a direct statement of sexist opinion
10855,call_me,boys love drones. You don't have girls drooling over quadcopters.,True,0.2043827,0.10221587,0.06302499,0.06395709,3.0,70.0,Stereotypes and Comparative opinions
10872,hostile,"MENTION1544 MENTION1060 I remember/respect your story but, no...convo was about feminists opposing common sense preventative measures.",True,0.12867521,0.10815793,0.03070583,0.021125201,2.0,35.0,Denying inequality
10877,call_me,MENTION717 I certainly can,False,0.016712861,0.0037552824,0.008386881,0.017094411,1.0,0.0,Not a direct statement of sexist opinion
10889,call_me,"""MENTION1422: I don't  think a guy should ever hit a girl with the intention of hurting her.""",False,0.2667042,0.033527173,0.032138187,0.091633186,1.0,0.0,Not a direct statement of sexist opinion
10894,hostile,"MENTION1873 MENTION4161 MENTION1826 MENTION3482 To some, yeah...",False,0.025792383,0.00466173,0.010058892,0.018529098,1.0,0.0,Not a direct statement of sexist opinion
10895,call_me,I really just don't like listening to woman call men's basketball games. Or men's sports at all really.,True,0.30716252,0.36873037,0.11172232,0.075792134,3.0,70.0,Behaviorial Expectations
10900,call_me,Go ahead and I don't want to hear no girl announcing football. #ManSport,True,0.14429577,0.061130337,0.03412145,0.023106437,3.0,75.0,Behaviorial Expectations
10908,call_me,the fellas at my salon give the highest quality manicures.  Much btr attn to details. Sorry ladies!,False,0.042657252,0.008620501,0.016708933,0.016957775,2.0,30.0,Not a direct statement of sexist opinion
10914,benevolent,"Mother: Hides all her sadness, puts on a smile and always presents herself as an happy individual for her children.
#womensday",False,0.013822667,0.00569767,0.00821588,0.011458136,2.0,30.0,Not a direct statement of sexist opinion
10918,benevolent,""" she was beautiful, passionate, and just as crazy as I am ... she could party like a man and love like a women""",False,0.2412222,0.049989145,0.13607834,0.114160895,2.0,30.0,Not a direct statement of sexist opinion
10924,benevolent,"I was brought up a strong woman, I have two badass sisters and an epic girlfriend. All of them show me how women are as good as any man",False,0.36095104,0.27875587,0.24630153,0.35346076,1.0,0.0,Not a direct statement of sexist opinion
10926,call_me,"""i will never hire a woman""- my male friend 🙂",True,0.40060925,0.4774257,0.18107465,0.06295506,4.0,90.0,Endorsement of inequality
10927,benevolent,"Lucky is the man, who is the first love of a woman .......... luckier is the woman, who is the last love of a man !",False,0.17545098,0.13805299,0.03588435,0.018802373,2.0,30.0,Not a direct statement of sexist opinion
10932,benevolent,She think like a man but act like a lady,False,0.32919475,0.19100772,0.26957804,0.09961538,3.0,70.0,Not a direct statement of sexist opinion
10936,benevolent,#NeverAskAWoman to lift things like a man then not pay them or allow them lunch & bathroom breaks like a man,False,0.3666224,0.38185352,0.24928534,0.08581402,3.0,75.0,Not a direct statement of sexist opinion
10947,call_me,JAN M: women's clothes DO matter! http://t.co/BatSqDapIe,False,0.050573748,0.02138452,0.015568925,0.035900343,2.0,30.0,Not a direct statement of sexist opinion
10960,call_me,I don't mind playing with Women Unless they act like u Anita. Crying over every little fucking thing. So please. St… https://t.co/4iweZih3On,True,0.743089,0.41222036,0.4747285,0.7888968,3.0,70.0,Behaviorial Expectations
10961,call_me,I hate when there are girl sports casters Lol,True,0.43965456,0.44690517,0.2435641,0.2298641,3.0,70.0,Endorsement of inequality
10965,call_me,"Great, YOU have a choice MENTION1003 I don't like playing as women in video games unless they are survival horrorgames",False,0.3969567,0.37152436,0.22770336,0.16589902,2.0,30.0,Maybe Sexist - needs more context
10968,hostile,MENTION996 Yeah you are a feminist so shut the fuck up if you are going to be arrogant,True,0.9209984,0.5135796,0.72756535,0.8089582,3.0,75.0,Denying inequality
10970,hostile,MENTION2989 MENTION3126 ...by doing what exactly?,False,0.016964182,0.0027563404,0.008044879,0.014293353,1.0,0.0,Not a direct statement of sexist opinion
10971,call_me,I really don't think Brides Magazine belongs in the sports section of the iTunes Newsstand.,False,0.03015274,0.005512681,0.01306091,0.015693882,2.0,20.0,Not a direct statement of sexist opinion
10972,hostile,Yeah bc military battles = RIVETING MENTION4395 I'm not sexist at all but reading about the social advancement if women is so boring.,True,0.40614098,0.40713623,0.37392882,0.1110661,3.0,75.0,Endorsement of inequality
10984,benevolent,Only a woman can give a man what he truly needs: Love.  #ADayWithoutWomen,False,0.25462922,0.28034934,0.071433455,0.059447967,2.0,40.0,Not a direct statement of sexist opinion
10985,hostile,Do the killa models give a killa dessert?? #mkr,False,0.1140901,0.020982565,0.027730936,0.055940874,1.0,0.0,Not a direct statement of sexist opinion
10993,call_me,I agree! RT MENTION2142: MENTION37 I think Pinterest should stay being a girl thing! #pr20chat,True,0.112953395,0.054763943,0.028061481,0.06295506,2.0,30.0,Behaviorial Expectations
11001,call_me,"MENTION385 It’s like going to the mall, women just can’t pick the one dress they like the most. Dudes can go to… https://t.co/873sZfP5QZ",True,0.15545623,0.10221587,0.03522326,0.06796519,3.0,70.0,Stereotypes and Comparative opinions
11003,call_me,MENTION543 ️lolol it doesn't look as bad on men,False,0.15435068,0.05089863,0.030816011,0.0741757,2.0,25.0,Not a direct statement of sexist opinion
11017,call_me,"MENTION462 Uh, how is this patriarchal? The married folks in this story are both men... ca… https://t.co/ZzFL2oJskX",False,0.07845957,0.025203101,0.023995465,0.028913507,1.0,0.0,Maybe Sexist - needs more context
11019,hostile,MENTION996 male led empires usually fall do to listening to wifey or more often mom which shows who was really in running the show,True,0.077668175,0.027815815,0.022061773,0.02249157,3.0,70.0,Stereotypes and Comparative opinions
11023,hostile,"Awww, bless them, they still think they were Hot...#MKR",False,0.2854937,0.016360072,0.06407392,0.21456863,2.0,30.0,Maybe Sexist - needs more context
11031,call_me,women should not be allowed to call football games. How can you call a game if you haven't played that game?,True,0.4574824,0.5203519,0.26957804,0.10240069,4.0,90.0,Behaviorial Expectations
11036,call_me,"So I assume you won't be having children, because that is a 24/7 job. MENTION951 my wife will not have a 9-5 job.",True,0.032863233,0.0027193425,0.010932897,0.012858666,2.0,30.0,Behaviorial Expectations
11040,call_me,I cannot tolerate the thought of having to listen to Hillary's horrible cackle for 8 years. http://t.co/uuKD9hk7h7,False,0.41910073,0.026408968,0.44464502,0.21673056,3.0,65.0,Not a direct statement of sexist opinion
11042,hostile,.MENTION399 Chemaly is a special kind of twit. MASTER of whining about 3rd world horrors to justify writing about things like #PottyParity.,False,0.52811706,0.10221587,0.5739874,0.35094926,2.0,30.0,Not a direct statement of sexist opinion
11043,benevolent,"Being a woman is a terribly difficult task, since it consists principally in dealing with men.
 Joseph C… https://t.co/VrImYz3Ruv",True,0.28087774,0.30103904,0.0808917,0.089370176,2.0,30.0,Stereotypes and Comparative opinions
11061,call_me,I'd rather look at Jennifer L than Ian B.,False,0.04216247,0.005364689,0.016860934,0.015249812,1.0,0.0,Not a direct statement of sexist opinion
11066,benevolent,"A girl's life should be untied from a man's life; as to which dream to pursue, which career to undertake so she can get a ""good rishta"".",False,0.3389984,0.36702603,0.15343215,0.09961538,3.0,75.0,Not a direct statement of sexist opinion
11090,call_me,"the series ""Secret Girlfriend"" is hilarious",False,0.044636376,0.008213525,0.015036922,0.024267852,1.0,0.0,Not a direct statement of sexist opinion
11093,call_me,MENTION4148 I'm not so sure about body hair. I think unshaven under arms & legs are not a good… https://t.co/Fq5q0WjNAW,False,0.15213956,0.014048826,0.024511116,0.10301965,2.0,30.0,Not a direct statement of sexist opinion
11095,benevolent,"A man is as good as the woman he is with

#AddAWomanImproveAQuote",False,0.13561769,0.10221587,0.03511308,0.02208166,2.0,25.0,Not a direct statement of sexist opinion
11098,hostile,Celine. SHUT UP. #MKR,False,0.49139655,0.020781586,0.54525656,0.39409557,1.0,0.0,Not a direct statement of sexist opinion
11099,call_me,"MENTION799 so sad your prego, hate to see these beauties of our times ruined by motherhood. it breaks my heart!",True,0.36095104,0.062039822,0.191015,0.1854088,3.0,75.0,Stereotypes and Comparative opinions
11111,benevolent,Every guy should admit that #adaywithoutwomen is not a day worth living.,False,0.3389984,0.3817989,0.13969865,0.087430455,2.0,30.0,Not a direct statement of sexist opinion
11118,call_me,Idc wat n e body says but men are dramatic...the shyt is tru....#JudgeMe....goodnight✌,True,0.4269174,0.23846684,0.35849577,0.5365423,2.0,30.0,Stereotypes and Comparative opinions
11125,call_me,I like the male part of Chino Hills show,False,0.036870047,0.014953227,0.012946909,0.022354934,1.0,0.0,Not a direct statement of sexist opinion
11126,hostile,"RT MENTION4087 I'm not sexist, but it's extremely painful seeing some girls pretending to know what's going on in a football match",True,0.32971194,0.27875587,0.10294484,0.16636424,3.0,70.0,Stereotypes and Comparative opinions
11128,call_me,I am always a little.disappointed when I talk to a female technological technical,True,0.3260917,0.36273825,0.15769513,0.09034003,3.0,70.0,Stereotypes and Comparative opinions
11134,hostile,No way that's sexist at all! MENTION1696 I'm not sexist but female characters in TV shows are 99% usually the most annoying character,True,0.44573322,0.4139151,0.2679134,0.2268346,3.0,70.0,Stereotypes and Comparative opinions
11141,call_me,Go ahead and I don't see this working. https://t.co/IaBf1LPEV0,False,0.025910228,0.0027563404,0.009906891,0.017299367,1.0,0.0,Not a direct statement of sexist opinion
11142,call_me,MENTION1433 MENTION3389 Ehh I’d rather have Male cops & soldiers at least on patrol and the… https://t.co/zrgK7C26w2,True,0.10870059,0.06249457,0.023608726,0.033645786,3.0,70.0,Stereotypes and Comparative opinions
11163,call_me,"I HATE it when men cry in public. Just... GOD. GET IT TOGETHER, MAN!",True,0.39644176,0.2783691,0.19734058,0.20016506,3.0,75.0,Behaviorial Expectations
11164,benevolent,"Lucky is the man who is the first love of a woman,
but luckier is the woman who is the last love of a man",False,0.14950264,0.10221587,0.027730936,0.023379711,2.0,30.0,Not a direct statement of sexist opinion
11165,call_me,"when I'm reading electronic hardware reviews and the hand in the photos has nail polish, I always do a double-take.",True,0.019351736,0.0031263188,0.009070885,0.01490822,2.0,25.0,Not a direct statement of sexist opinion
11180,call_me,New post: I think Secret of Mana got this one wrong. http://t.co/kLmE9Hhr,False,0.03969839,0.007991537,0.013326911,0.025087673,1.0,0.0,Not a direct statement of sexist opinion
11187,hostile,Not dumb blondes...mmm...perhaps just delusions of adequacy? #MKR,False,0.54325575,0.37879246,0.5739874,0.31402156,3.0,70.0,Stereotypes and Comparative opinions
11192,call_me,barf MENTION3930 women sports are boring unless they're wearing something short and/or tight and they're jumping around.,True,0.31547862,0.2816105,0.16266862,0.09744903,4.0,85.0,Stereotypes and Comparative opinions
11196,call_me,"I don’t look at my little girl and think, “I hope you grow up to be just like Hillary... https://t.co/zixFJmqJRh",False,0.059479803,0.008139528,0.023608726,0.019212283,3.0,75.0,Maybe Sexist - needs more context
11201,hostile,"I'm not sexist or anything, but I want to take a brick and break every tooth in this girl's mouth, for some reason https://t.co/H73QguJ0da",False,0.68408644,0.25140062,0.34626248,0.4113413,4.0,95.0,Endorsement of inequality
11214,call_me,I'm sorry...girls wrestling boys in middle school or high school will never seem right.,True,0.22712809,0.17226285,0.0670459,0.041912504,3.0,70.0,Behaviorial Expectations
11217,call_me,abs complete.. i hate doing video workouts w/ a woman trainer idk why..,True,0.4269174,0.3817989,0.21602537,0.22653213,2.0,25.0,Endorsement of inequality
11219,benevolent,"Every Home, Every Heart, Every Feeling, Every Moment Of happiness is incomplete without women's Happy Women’s Day.
#womensday",False,0.069754265,0.060220852,0.017227544,0.013917602,1.0,0.0,Not a direct statement of sexist opinion
