Comment_Id,Dataset,Comment,User_Is_Sexist,Perspective_Toxicity,Perspective_Identity_Attack,Perspective_Insult,Perspective_Profanity,Perspective_Threat,Perspective_Sexually_Explicit,Sexist,GPT_Sexism_Rating,GPT_Sexism_Score,GPT_Sexism_Rating_Probability,GPT__Sexism_Score_Probability,content,majority_content
12997,call_me,man idgaf if yall i HATE when i see most girls tweet about sports because they dont be knowing shit about whats going on,True,0.78207105,0.36702603,0.47384647,0.6983885,0.014220826,0.23728886,1,3.0,75.0,95.26,91.06,"[2, 2, 1, 2, 2]",2
12999,hostile,RT MENTION1876 It still bothers me that Cammi G got in the hall of fame before Adam O. I'm not sexist but really?,False,0.25462922,0.05089863,0.061451588,0.124631,0.011379151,0.2799,0,2.0,25.0,98.89,42.19,"[6, 6, 6, 3, 5]",6
13000,call_me,"I don't help homeless men, women yes but not men, I feel like there is no excuse",True,0.20242359,0.21470967,0.05144889,0.02474608,0.0077025536,0.016277699,1,3.0,75.0,99.32,39.48,"[3, 1, 3, 3, 2]",3
13003,call_me,I really don't think Stuart B should be no 1 in the Men's ICC Bowling rankings,False,0.03592727,0.010803374,0.013668913,0.015318131,0.0072753434,0.010497936,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
13007,call_me,I think a dude would dump a SheHitler long before any bunker suicide pact occurred...,False,0.36456755,0.1508922,0.082866095,0.10549548,0.44185185,0.024534503,0,3.0,75.0,97.32,56.91,"[6, 5, 6, 6, 2]",6
13020,call_me,"""MENTION3768: women on sportscenter . Sus""< erin a bomb tho lol",False,0.2667042,0.109318495,0.06250052,0.09551262,0.13815513,0.04804322,0,2.0,30.0,88.07,69.7,"[5, 6, 6, 6, 3]",6
13022,call_me,"I prefer a lady wielding a Syring than a gun, Doctors n not Soldiers",True,0.24924077,0.1064171,0.045593183,0.03615085,0.13363713,0.024888365,1,2.0,30.0,99.03,71.93,"[1, 2, 2, 3, 3]",2
13036,call_me,this woman should not be announcing this game. She is way too smart and basketball savy to be working on the SEC Network.,False,0.036870047,0.008435511,0.015948927,0.012687869,0.006427396,0.0061336257,0,3.0,70.0,86.7,56.6,"[6, 6, 6, 6, 2]",6
13037,benevolent,I'd like a man to woo me for a change. https://t.co/YCy80lIWxA,False,0.08004235,0.007473567,0.015872927,0.056441884,0.016465442,0.08555137,0,2.0,25.0,88.08,49.84,"[6, 5, 1, 6, 6]",6
13044,call_me,I ain’t tryin to hear a female say “eat me out” “eat my ass” “hit it and quit it” like yo guys a… https://t.co/kSomlTHQ1z,True,0.687436,0.22783615,0.336253,0.70384485,0.1284288,0.76007724,1,3.0,75.0,99.41,46.62,"[6, 1, 2, 2, 1]",1
13050,hostile,BULLSHIT! Kat & Andre you are deadset CUNTS! #MKR,False,0.8403191,0.09328204,0.7344449,0.87472564,0.05203775,0.46473637,0,4.0,90.0,95.75,39.55,"[2, 6, 6, 5, 6]",6
13052,hostile,"#cuntandandre #cuntandandre #cuntandandre, here we go again,  you strategic arseholes! #mkr",False,0.6544696,0.09576365,0.563347,0.64657205,0.04132889,0.47991654,0,1.0,0.0,100.0,99.99,"[5, 6, 6, 6, 6]",6
13058,call_me,"MENTION2999 not me, I dont like seeing divas/knockouts in match made for the men, I just think it might to much for thm",True,0.11181668,0.037394293,0.025026767,0.04792466,0.011819307,0.054050107,1,2.0,30.0,43.78,69.04,"[6, 2, 6, 3, 1]",6
13060,call_me,women referee's do not belong in men's athletics,True,0.3666224,0.44690517,0.16124763,0.077731855,0.008945347,0.02665768,1,4.0,95.0,97.97,12.42,"[1, 1, 3, 3, 2]",1
13067,benevolent,I eat like a man https://t.co/euDjG3acH0,True,0.09112182,0.0065856185,0.017807651,0.056441884,0.008531082,0.059526972,1,2.0,25.0,99.24,36.55,"[5, 1, 2, 2, 5]",2
13078,benevolent,"RETWEET if you think these ""special"" women should protest #adaywithoutwomenِ for a lifetime instead of just a day… https://t.co/F6fK2Tct28",False,0.18174082,0.15945168,0.060927123,0.04491858,0.0116639575,0.048749913,0,4.0,85.0,22.27,94.72,"[6, 6, 5, 5, 6]",6
13082,call_me,every guy should at least know a little bit about cars.,True,0.034984488,0.003921773,0.017088935,0.01261955,0.00666042,0.006340046,1,2.0,30.0,99.96,72.41,"[1, 6, 2, 2, 2]",2
13086,benevolent,"""Let’s talk about how a girl’s brain is as good as a boy’s. That a man need not fear his wife’s income...""… https://t.co/lPmVbWgaju",False,0.13041082,0.07591068,0.04442204,0.059447967,0.008103873,0.108767726,0,1.0,0.0,67.89,91.96,"[6, 6, 6, 6, 6]",6
13088,call_me,the WNBA would be more appealing if they played in bikinis 󾓚.,True,0.17891699,0.028886627,0.057890166,0.051932767,0.017328756,0.07305027,1,3.0,75.0,83.55,93.83,"[1, 1, 2, 6, 2]",1
13094,benevolent,"And if the love of a woman or two, dear, could move you to such heights, then all I can do",False,0.25462922,0.0440973,0.036214896,0.11477985,0.07476458,0.27564603,0,1.0,0.0,98.59,99.88,"[6, 6, 6, 6, 6]",6
13100,benevolent,"NEVER JUDGE THE LOVE OF A WOMAN !!
.
She might catch you in bed with another girl,storm out of the bedroom with... https://t.co/nXmVZCs8QJ",False,0.30854854,0.10221587,0.0720671,0.15985115,0.031314444,0.3743851,0,2.0,30.0,97.68,54.01,"[6, 6, 6, 2, 6]",6
13105,hostile,"Has to be a parody account. MENTION1784 I'm not sexist, but women just shouldn't be sports announcers.",True,0.42349213,0.4911651,0.26957804,0.13873272,0.015256803,0.18941434,1,3.0,75.0,99.59,85.72,"[1, 3, 2, 2, 3]",2
13106,call_me,"MENTION3846 Plus, she is beyond cute. She is a-ma-zing. #CoachLady",False,0.08479069,0.009101473,0.0233509,0.09992486,0.010162249,0.07305027,0,1.0,0.0,100.0,99.81,"[6, 6, 6, 6, 6]",6
13110,hostile,I'm not sexist. But there is no chance in hell I'm letting a girl beat me at anything. Sorry,True,0.40060925,0.17459276,0.100019015,0.36230123,0.13717735,0.37321535,1,3.0,75.0,99.79,78.9,"[3, 1, 1, 3, 2]",1
13111,hostile,MENTION2199 Is that what #AskHerMore is?,False,0.014702292,0.003366805,0.007721877,0.015454767,0.0075083673,0.014980201,0,1.0,0.0,100.0,100.0,"[5, 6, 5, 5, 5]",5
13119,call_me,I wudnt leave a woman todo that gordon lol,True,0.23812068,0.104676254,0.07903719,0.08355101,0.010110466,0.05069332,1,2.0,30.0,99.54,47.84,"[6, 2, 3, 5, 2]",2
13122,benevolent,"I grew up w/ the impressions of 4 female cousins, a sister, mother & aunt. They shaped me #SheInspiresMe… https://t.co/nE85rjWdIU",False,0.045625936,0.011469335,0.011768902,0.04291453,0.008686432,0.07543143,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
13127,benevolent,MENTION4284 She looks like a man,True,0.32236105,0.10221587,0.24561718,0.11911256,0.009281937,0.07662201,1,3.0,75.0,99.1,67.01,"[2, 1, 2, 6, 2]",2
13128,benevolent,"Lucky is the man who is the first love of a woman, but luckier is the woman who is the last love of a man. #ALDUB86thWeeksary",False,0.10609736,0.06567776,0.023608726,0.01982715,0.0076507707,0.038217206,0,2.0,30.0,99.14,80.35,"[1, 6, 5, 6, 6]",6
13130,benevolent,"Women who changed the world!
#women #FF https://t.co/SBAo7zNvTu   #BeBoldForChange #ADayWithoutWomen… https://t.co/G7w5aNxLFo",False,0.11181668,0.10221587,0.030265106,0.027547138,0.012026439,0.034678575,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
13136,call_me,"almost all female comedians are shit. Every joke sucks and makes me cringe a lot, tututut females",True,0.9288007,0.6682205,0.7804726,0.84995824,0.022163315,0.3743851,1,4.0,85.0,99.75,41.32,"[2, 3, 2, 2, 2]",2
13141,hostile,"to be honest I would rather have had those ""models"" stay #mkr",False,0.069754265,0.009915425,0.02567133,0.025087673,0.009178371,0.015569973,0,2.0,25.0,22.27,42.1,"[5, 6, 5, 6, 5]",5
13144,benevolent,"💕Be like a child with your wife but when she needs you, be like a man.💕
❤💕❤💕❤💕❤💕❤💕❤
💕
💕
💕
❤ Umar i ❤",False,0.05651112,0.012139536,0.026444806,0.022218296,0.008323951,0.028898813,0,2.0,30.0,85.2,73.91,"[6, 6, 6, 6, 1]",6
13146,benevolent,"On one hand, they wanted equality. But then desires bigger form of appraisal when they do something ""as good as a man can"". Wtf?",True,0.42568782,0.02439919,0.16839184,0.47435758,0.00746953,0.04132964,1,3.0,75.0,91.49,16.34,"[4, 4, 6, 3, 2]",4
13150,hostile,"MENTION1754 You need serious help, Gags.  I hope you find it. http://t.co/W1u9n2sjMh",False,0.069754265,0.0070665907,0.025026767,0.028776871,0.012492486,0.029134722,0,1.0,0.0,100.0,100.0,"[5, 5, 5, 6, 6]",5
13165,benevolent,A man is only as good as the woman by his side.,True,0.33504707,0.36702603,0.16809943,0.064458095,0.008401625,0.042036336,1,3.0,70.0,32.08,68.46,"[1, 6, 3, 2, 3]",3
13170,call_me,Your approval is so worthless you should pay people to take it MENTION4043 I do not approve of female football presenters,True,0.50789946,0.38223284,0.42743355,0.17864552,0.015429466,0.03885622,1,3.0,75.0,93.24,87.41,"[6, 1, 1, 2, 2]",1
13173,benevolent,6'2 IS TOO MUTHA FUCKN TALL for a girl. Wow.,True,0.76197964,0.20878418,0.40698266,0.8089582,0.013424582,0.4138546,1,2.0,25.0,77.73,23.07,"[2, 1, 2, 1, 1]",1
13182,call_me,girls who wish to maintain the illusion of being taller and prettier through heels and... http://t.co/yGzgkINTXK,False,0.20572066,0.049761772,0.047935467,0.11725569,0.01238892,0.32949257,0,3.0,75.0,56.22,22.02,"[6, 6, 6, 2, 1]",6
13184,hostile,#IDontNeedFeminism #FemFreeFriday http://t.co/PnhzjRhHqR,True,0.15987846,0.13805299,0.06023245,0.078378424,0.0116639575,0.067692645,1,3.0,70.0,87.67,49.09,"[4, 4, 4, 4, 6]",4
13185,benevolent,"""We want to construct a different world of work for women"".͟MENTION302. Her statement on#WomensDay:… https://t.co/F5HK6MdRLM",False,0.044636376,0.033784978,0.012300906,0.017504321,0.008272167,0.026067909,0,1.0,0.0,99.81,99.99,"[5, 6, 6, 6, 4]",6
13193,call_me,“MENTION2384: I mistrust the vast majority of female sports fans.” i struggle to think of anything more true.,True,0.20009702,0.19100772,0.04969218,0.018734055,0.006874025,0.013446795,1,4.0,90.0,34.86,44.3,"[3, 1, 2, 2, 2]",2
13197,call_me,"Some people will hate me because of this, some will I think true gender equality will never come.",False,0.22579013,0.17614605,0.045007613,0.092279755,0.012751401,0.02854495,0,2.0,30.0,37.75,78.19,"[5, 5, 6, 5, 6]",5
13201,hostile,I think Drasco just offered Colin an old fashioned wristy  #MKR,False,0.17458448,0.019877186,0.06337463,0.08128801,0.011094344,0.115911216,0,1.0,0.0,81.75,99.97,"[6, 6, 6, 6, 6]",6
13207,call_me,I just don't like female football announcers. Go #Hokies,True,0.3974717,0.46050715,0.18480228,0.08710717,0.008414571,0.027247453,1,2.0,30.0,67.92,65.59,"[2, 3, 1, 3, 2]",2
13219,call_me,I don't need a girl who gonna say whatever she want to me...,True,0.17371799,0.031464707,0.028832749,0.056441884,0.009877442,0.09329016,1,2.0,30.0,93.99,74.98,"[1, 6, 1, 1, 6]",1
13227,call_me,I just don't trust a man who uses coupons. #Sexist #DoubleStandard,True,0.32397532,0.10221587,0.16751462,0.14578357,0.010291707,0.29292572,1,3.0,75.0,89.31,36.91,"[1, 1, 1, 1, 1]",1
13231,hostile,RT MENTION2670 Call me sexist but I do not like girl refs for football.....,True,0.38601747,0.36273825,0.191015,0.19401662,0.012596053,0.33856332,1,3.0,75.0,99.83,77.2,"[2, 3, 1, 6, 2]",2
13242,call_me,im not a fan of women football commentators....,True,0.17285149,0.17769934,0.035774168,0.016342908,0.0060325502,0.0115595255,1,2.0,30.0,67.92,78.92,"[2, 3, 5, 3, 3]",3
13244,call_me,"im turned off when a girl calls me ""dude"", sorry not sorry.",True,0.16591948,0.048480038,0.0314771,0.08096472,0.00967031,0.08257492,1,2.0,25.0,99.98,47.75,"[5, 2, 5, 1, 1]",1
13254,call_me,all women should drive a car no bigger than a Honda civic.,True,0.37694603,0.4139151,0.17361937,0.058445938,0.025961896,0.023354959,1,2.0,30.0,9.53,73.03,"[2, 1, 2, 2, 2]",2
13255,benevolent,Women are most respectable in our society and culture. I believe in giving them due respect no matter what the situ is.#womensday,False,0.043399423,0.034042787,0.0113509,0.018802373,0.0076637166,0.017575197,0,1.0,0.0,99.68,63.88,"[6, 6, 2, 6, 6]",6
13261,call_me,In the discussion bout what drake said ..  female rappers (Lauryn hill) don't count. hey..... oh well.,False,0.32074678,0.31307843,0.16817254,0.042413518,0.009722093,0.028309042,0,2.0,30.0,97.07,60.38,"[6, 6, 3, 6, 3]",6
13276,call_me,That´s the ONE I´m looking for jajajaja..RT:MENTION2595 The maid? RT MENTION1421: guys shouldn't clean or cook.,True,0.17198499,0.022188433,0.036545437,0.0715894,0.02181799,0.054050107,1,3.0,75.0,99.52,57.74,"[6, 1, 2, 1, 1]",1
13277,hostile,"MENTION996 MENTION788 not really sexist though is it, taking the piss out of feminists, not women.",True,0.6027529,0.4931391,0.46327567,0.5013569,0.02250864,0.40438387,1,2.0,30.0,89.33,76.49,"[6, 4, 3, 4, 4]",4
13280,hostile,".MENTION81 Start a Paetron.  Unless you are in UK, then you can claim disability.",False,0.10783285,0.04796442,0.029383656,0.013985921,0.0077025536,0.0065464657,0,2.0,30.0,80.36,59.4,"[6, 6, 6, 6, 6]",6
13284,call_me,The left would anyone with a brain could tell you conservative ladies have much more inner beauty. And that's a fact.,False,0.3266089,0.22935481,0.29855028,0.038154904,0.00746953,0.023001095,0,3.0,75.0,83.55,31.82,"[6, 5, 5, 6, 6]",6
13291,call_me,mens Netball? Men synchronized swimming? Womens boxing? Womens Rugby.....Nah i'm not avin it. sorry.,True,0.059479803,0.037394293,0.016708933,0.013473531,0.006136116,0.01604179,1,3.0,70.0,98.89,31.55,"[1, 3, 1, 3, 6]",1
13297,call_me,#Clermont appoint #helenacosta as manager in french league... girls shud not manage football teams!,True,0.3389984,0.3817989,0.1798321,0.028913507,0.0113014765,0.016749516,1,4.0,85.0,96.27,35.9,"[1, 1, 2, 1, 3]",1
13298,benevolent,"Every man needs a woman 
When his life is a mess 
Because,
 jxt like the game of chess
The queen protects the king 👑👑
#womensday",False,0.17718399,0.1007269,0.062150877,0.049928714,0.010783645,0.048926584,0,2.0,30.0,88.08,74.8,"[6, 6, 2, 6, 2]",6
13303,benevolent,Celebrate #internationalwomensday Tag the women you can't spend a day without #adaywithoutwomen CNMA shout out to MENTION171 MENTION3460,False,0.19409354,0.11976352,0.04032305,0.08322773,0.04098356,0.11114889,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
13305,call_me,I get easily bugged when a girl is commentating a basketball or football game 😬😂 the stuff they say sometimes is just..🙈🙈,True,0.24282593,0.08831879,0.06319981,0.077731855,0.009955117,0.06058701,1,2.0,25.0,6.75,23.44,"[1, 2, 1, 6, 2]",1
13312,hostile,RT MENTION1619 Lol swear im not sexist but most a yall chicks be dumb af,True,0.7308154,0.3817989,0.69164425,0.4756165,0.014738814,0.35025364,1,3.0,75.0,95.79,84.54,"[2, 2, 1, 6, 5]",2
13325,call_me,I'd much rather be attracted to someone because they're beautiful rather than how big their wallet was.,False,0.15822013,0.010507392,0.034562174,0.07223598,0.0070552654,0.16909409,0,1.0,10.0,97.7,7.47,"[6, 6, 2, 6, 6]",6
13326,hostile,MENTION2732 MENTION996 I guess I would be a safer driver too if I did ten under the speed limit. Not trying to be mean,False,0.04711028,0.0036997858,0.015872927,0.01764096,0.009074804,0.01332884,0,1.0,0.0,99.48,99.7,"[5, 5, 6, 2, 6]",5
13331,hostile,MENTION2265 MENTION3353 You just said men don't need equality.,True,0.24282593,0.27914262,0.06687108,0.029460056,0.00933372,0.019108603,1,3.0,75.0,77.37,36.09,"[4, 5, 2, 6, 4]",4
13332,call_me,"I'm offended more by men. ""MENTION4476: MENTION1460 I have also seen grown women with stuffed animals in their cars.""",True,0.3827457,0.28034934,0.22770336,0.1654338,0.0475118,0.153328,1,2.0,30.0,86.69,54.2,"[5, 5, 1, 1, 1]",1
13345,benevolent,"She's the backbone of her family n the gentle heartbeat if her children, My rock n my only stable force💕
#WomensDay… https://t.co/rKK9rwQs5n",False,0.007916619,0.002552852,0.0064583695,0.011902207,0.006641001,0.008669644,0,1.0,5.0,92.41,7.21,"[6, 1, 6, 6, 6]",6
13349,benevolent,Women are physically incapable of doing as good of a job as a man in many industries.  It's basic anatomy.  You're… https://t.co/w3nwomB9fM,True,0.50503236,0.57150364,0.42881694,0.1811049,0.013372798,0.059173625,1,4.0,95.0,100.0,80.65,"[3, 2, 2, 2, 3]",2
13354,hostile,"Don't need it. MENTION607 I'm not sexist but with each post and bitter comment I have less and less sympathy for the female ""struggle""",True,0.2763787,0.2783691,0.08582769,0.038906425,0.008013252,0.08495609,1,3.0,65.0,99.46,1.57,"[6, 4, 1, 4, 4]",4
13361,call_me,"Go ahead,I can't stand hearing women commentate a football game. It's weird and I just don't like it.",True,0.37751234,0.44690517,0.24928534,0.08807703,0.009178371,0.031139946,1,3.0,70.0,99.13,36.88,"[2, 1, 1, 2, 2]",2
13362,call_me,no white woman knows how to floss! There! I said it!,True,0.4475325,0.5135796,0.30797598,0.13697,0.011922873,0.03727357,1,3.0,70.0,97.63,31.55,"[2, 2, 6, 2, 2]",2
13368,call_me,I really like watching the guys at my gym workout :) #simplepleasures #redbloodedwithoutapology,False,0.0926474,0.017465452,0.019419061,0.04642162,0.019573374,0.04980995,0,1.0,0.0,99.14,99.82,"[6, 6, 1, 5, 6]",6
13382,benevolent,"A boy spends his time looking for a girl to sleep with, a man spends his time looking for a girl worth waking up to.",True,0.3057765,0.026408968,0.04032305,0.18909787,0.029415153,0.40438387,1,2.0,30.0,9.53,72.99,"[2, 1, 6, 2, 6]",2
13396,call_me,"“MENTION4051 #LRT I can't cook, so if my girl can't cook, we gone die.” I Believe ALL Women Need To Know How To Cook.",True,0.4014846,0.39870077,0.16773392,0.14754629,0.4404512,0.04344972,1,3.0,75.0,99.14,64.15,"[1, 5, 2, 1, 1]",1
13404,hostile,MENTION2762 I never watch these things...do they ask men anything?,False,0.07212844,0.029917859,0.018001022,0.020032106,0.0075083673,0.01792906,0,2.0,25.0,98.41,47.59,"[6, 6, 6, 6, 6]",6
13414,call_me,I like really old fashion women.  Old fashion Southern women. Yup.,False,0.11171334,0.07425626,0.029934563,0.022286616,0.0066086366,0.028426996,0,2.0,25.0,100.0,19.44,"[5, 1, 5, 6, 1]",1
13415,hostile,"MENTION2181 She blocked me and I blocked her, why is that sexual abuse apologist MENTION360 in my TL?",False,0.47119883,0.09741807,0.3388922,0.25549942,0.079364374,0.40438387,0,1.0,0.0,97.07,99.7,"[5, 6, 5, 6, 6]",6
13417,hostile,MENTION2588 I am tennis neutral.  Just setting up the joke.,False,0.03875561,0.00310782,0.017549826,0.014054239,0.006641001,0.0065759546,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
13419,call_me,"""MENTION251: “MENTION3975: women 'comediennes' couldnt be less funny #nooffence” except me. I'm hilarious"" QED",True,0.20572066,0.0775651,0.08434689,0.064458095,0.0104988385,0.034678575,1,3.0,65.0,99.55,3.9,"[2, 2, 2, 3, 2]",2
13423,hostile,RT MENTION2244 When a woman gets in a wreck I'm not surprised. #notsexist,True,0.3375374,0.30103904,0.14874944,0.1765991,0.025443908,0.33130673,1,4.0,90.0,18.24,30.07,"[2, 1, 2, 2, 2]",2
13427,benevolent,just had a non-sexual conversation with a woman and my heart is still racing. this one seemed to even have ideas like a man does?! (cc: MENTION999),True,0.2922276,0.084182754,0.046178754,0.17926037,0.010705971,0.3743851,1,3.0,75.0,90.46,22.91,"[5, 1, 2, 2, 5]",2
13430,benevolent,The foundation of every great man is the love of a woman -Pierre,True,0.04315203,0.021585498,0.014884921,0.015864678,0.007094103,0.022411324,1,2.0,30.0,97.97,81.58,"[3, 6, 2, 6, 2]",2
13431,benevolent,"""You educate a man; you educate a man. You educate a woman; you educate a generation"" #womensday",False,0.034041706,0.019173764,0.012566907,0.014361672,0.0073918556,0.014213498,0,1.0,10.0,96.27,52.2,"[6, 6, 2, 6, 5]",6
