Comment_Id,Dataset,Comment,User_Rated_Sexism,User_Reasoning,Perspective_Toxicity,Perspective_Identity_Attack,Perspective_Insult,Perspective_Profanity,GPT_Sexism_Rating,GPT_Sexism_Score,Community
10638,call_me,I find it strange there are females working on my car at Jiffy Lube.,True,Stereotypes and Comparative opinions,0.18,0.17,0.05,0.03,2.0,30.0,A
10639,hostile,"RT MENTION1122 Call me sexist, but I really don't like when women do the commentating for football games.",True,Behaviorial Expectations,0.39,0.43,0.18,0.2,3.0,70.0,B
10641,benevolent,"Every man needs a woman when his life is a mess,cuz just like the game of chess*the queen protects the king*
#WomensDay",True,Behaviorial Expectations,0.21,0.13,0.07,0.06,3.0,70.0,C
10645,call_me,Women's football will never be as entertaining as men's.,True,Stereotypes and Comparative opinions,0.33,0.39,0.1,0.04,3.0,75.0,A
10646,hostile,"MENTION4478 Biurny Pegeuro put a man in jail for 20 years, never even had sex. Lied to her friends about ditching them at a club, so she...",False,Maybe Sexist - needs more context,0.38,0.03,0.09,0.23,2.0,30.0,B
10649,benevolent,MENTION3146 ohh yeah tall for a girl! With a long neck ^^,False,Not a direct statement of sexist opinion,0.38,0.1,0.25,0.21,2.0,25.0,C
10652,call_me,deep down i still want a girl to even this season..!!! #BB9Finale,False,Not a direct statement of sexist opinion,0.05,0.01,0.01,0.03,1.0,0.0,A
10655,benevolent,"There is no limit to what we, as women, can accomplish. #womensday",False,Not a direct statement of sexist opinion,0.04,0.03,0.01,0.02,1.0,0.0,C
10656,benevolent,"hani:
everyone and their mothers: stop acting like a man",True,Behaviorial Expectations,0.35,0.11,0.27,0.09,3.0,70.0,C
10663,call_me,there's never an excuse for a man to lay a finger on a woman,False,Not a direct statement of sexist opinion,0.25,0.14,0.03,0.1,1.0,0.0,A
10664,benevolent,For the love of a woman helped make me the man I am.,False,Not a direct statement of sexist opinion,0.09,0.04,0.02,0.03,2.0,30.0,C
10671,hostile,RT MENTION2959 None of the girls should have worn make up so school would be scary on Halloween,True,Stereotypes and Comparative opinions,0.31,0.28,0.13,0.12,2.0,25.0,B
10675,call_me,girls always want equality BUT LORD HELP YOU LADIES WHEN YOU CANT PICK UP SOMETHING HEAVY THEN YOU WANT MEN TO DO UR WORK,True,Stereotypes and Comparative opinions,0.25,0.15,0.07,0.06,4.0,85.0,A
10683,call_me,MENTION4428 MENTION4474 it looks more appealing to males - males who may be watching start… https://t.co/UyFJbIBe66,False,Not a direct statement of sexist opinion,0.1,0.02,0.02,0.07,2.0,30.0,A
10685,benevolent,"“She’s as good as many a man!”

“Of course!",True,Stereotypes and Comparative opinions,0.11,0.02,0.05,0.02,2.0,30.0,C
10689,hostile,"RT MENTION1838 Not sexist, but it's hard watching a game when there is a female commentator.",True,Stereotypes and Comparative opinions,0.32,0.28,0.15,0.11,3.0,65.0,B
10695,benevolent,I liked a MENTION1603 video from MENTION3405 https://t.co/HfTiFLfcqw You've got a strong grip for a girl,True,Stereotypes and Comparative opinions,0.3,0.03,0.05,0.27,2.0,30.0,C
10696,benevolent,"MENTION3462 women who feel they must prove they are as good as a man, don't really think they are.",True,Behaviorial Expectations,0.33,0.37,0.22,0.07,3.0,75.0,C
10697,hostile,RT MENTION3142 Call me sexist but I have yet to have a women roll me a good burrito at Chipotle. It's been 4 years.,True,Stereotypes and Comparative opinions,0.36,0.17,0.11,0.23,3.0,70.0,B
10699,benevolent,And her brain is like a man. Trash https://t.co/3SvBOnYuB5,True,Stereotypes and Comparative opinions,0.68,0.22,0.68,0.38,3.0,70.0,C
10705,call_me,men shouldn't meow. 🙅,True,Behaviorial Expectations,0.2,0.15,0.06,0.05,2.0,25.0,A
10706,hostile,".MENTION1926 MENTION619 MENTION4225 ...and a few I like talking to even if I know, they will be same as others when push comes to...",False,Not a direct statement of sexist opinion,0.04,0.01,0.01,0.02,1.0,0.0,B
10707,call_me,I hate working in a business environment with old whores (women).,True,Endorsement of inequality,0.83,0.66,0.67,0.71,4.0,95.0,A
10708,call_me,I love to look at women.,False,Not a direct statement of sexist opinion,0.11,0.06,0.02,0.05,1.0,0.0,A
10715,benevolent,"#womensday Every Home, Every Heart, Every Feeling, Every Moment Of happiness is incomplete without you. Only you can complete this world...",False,Not a direct statement of sexist opinion,0.12,0.04,0.03,0.02,1.0,0.0,C
10716,hostile,"*yawn* MENTION2618 Im sorry but women cannot drive, call me sexist or whatever but it's true.",True,Stereotypes and Comparative opinions,0.43,0.45,0.27,0.21,4.0,95.0,B
10723,call_me,NO female knows more about basketball than me,True,Stereotypes and Comparative opinions,0.2,0.18,0.05,0.04,3.0,70.0,A
10725,benevolent,"Or as I would say, ""A hard man is good to come by..."" 🤔😉😂 https://t.co/2qm7lL55Ro",False,Not a direct statement of sexist opinion,0.11,0.01,0.02,0.08,2.0,25.0,C
10728,call_me,the funniest tweets are usually from Jews.,False,Not a direct statement of sexist opinion,0.38,0.45,0.17,0.16,2.0,30.0,A
10732,call_me,i never knew a man could do nails so good,True,Stereotypes and Comparative opinions,0.11,0.03,0.03,0.03,2.0,30.0,A
10746,call_me,MENTION2578 MENTION1198 MENTION2928 I love that women are featured prominently on covers Thought it was a geeky guy thing,False,Not a direct statement of sexist opinion,0.18,0.09,0.07,0.08,1.0,0.0,A
10748,hostile,MENTION3500 You seem like a nice girl. I just ask that u dig a little deeper into what feminism actually says/does vs what they claim.,True,Denying inequality,0.11,0.08,0.03,0.03,2.0,30.0,B
10749,call_me,RT MENTION116 Don't women comedians just aren't funny 🙈,True,Stereotypes and Comparative opinions,0.3,0.29,0.17,0.07,3.0,75.0,A
10759,call_me,I'm sure there's a woman somewhere that actually has FGCU in the Sweet 16.,False,Not a direct statement of sexist opinion,0.17,0.06,0.05,0.08,1.0,0.0,A
10771,hostile,"MENTION996 Shutup if I was sexist I wouldn't be a faggot about it, my mums a girl for fuck sake",True,Denying inequality,0.91,0.51,0.68,0.87,2.0,25.0,B
10772,call_me,I am more than confident when I say our State Champ bball teeam could beat the 40-0 Nat'l champ Baylor bears... its true,False,Not a direct statement of sexist opinion,0.02,0.0,0.01,0.01,1.0,0.0,A
10776,benevolent,"Women are the Real Architects of Society😇

In the form of,
Mother
Sister
Wife
Friend

Happy #womensday RESPECT… https://t.co/MPGpwhPt1E",False,Not a direct statement of sexist opinion,0.18,0.19,0.05,0.02,1.0,10.0,C
10778,call_me,C'mon. Her hair no bigger than Newt's RT MENTION3841: Please don't Bachmann needs to lower the volume of her hair.,False,Not a direct statement of sexist opinion,0.1,0.01,0.03,0.02,2.0,30.0,A
10779,call_me,MENTION2812 I was expecting lingerie and makeup tbh......well on you for this banging list https://t.co/8vd1AoUk7E,False,Maybe Sexist - needs more context,0.15,0.01,0.03,0.13,2.0,25.0,A
10781,call_me,I automatically side eye any chic I see tweeting bout some ekuD shit... I just don't believe you are a true fan,True,Stereotypes and Comparative opinions,0.7,0.1,0.48,0.7,3.0,70.0,A
10786,hostile,"MENTION1010 Feminazi.  She changed it sarcastically from ""rad fem"".",False,Not a direct statement of sexist opinion,0.4,0.39,0.38,0.12,3.0,75.0,B
10789,call_me,women should not official NFL football games,True,Behaviorial Expectations,0.48,0.57,0.25,0.14,3.0,75.0,A
10791,call_me,MENTION919 MENTION402 ESPN's dry passionless female analysts schooling me on batting mechanics annoys the crap outta me.,True,Behaviorial Expectations,0.6,0.28,0.51,0.52,3.0,75.0,A
10798,benevolent,Women have the ability to change the world if given a chance....  #WomenEmpowerment #womensday,False,Not a direct statement of sexist opinion,0.04,0.04,0.01,0.02,1.0,0.0,C
10805,call_me,it's nothing worse than a female talking shit when your team loses. nuggets better win.,True,Stereotypes and Comparative opinions,0.84,0.45,0.61,0.78,3.0,75.0,A
10813,benevolent,#adaywithoutwomen Real women do not need to be empowered. They have the power to get things done and do. Empowered is a state of mind.,False,Not a direct statement of sexist opinion,0.15,0.12,0.03,0.03,2.0,30.0,C
10818,call_me,"I think it's our choice what the hell we do with our boobs, including feeding children or getting triple D implants",False,Not a direct statement of sexist opinion,0.6,0.05,0.17,0.54,1.0,0.0,A
10826,benevolent,You've got a strong grip for a girl. https://t.co/9xuILE3D3d #counterculture#poetry #poetryslam #poet #PoetryCypher #PoetryInMotion,True,Stereotypes and Comparative opinions,0.15,0.06,0.03,0.08,3.0,70.0,C
10840,call_me,"basically if you're a girl, you are in the ""#bitch"" category until you prove me to be mistaken. #endofstory",True,Stereotypes and Comparative opinions,0.71,0.38,0.53,0.71,4.0,90.0,A
10842,hostile,RT MENTION1242 Call me sexist but the only women I can take serious when they're angry are my mom and grandma,True,Behaviorial Expectations,0.38,0.28,0.17,0.23,3.0,70.0,B
10846,hostile,The elephants on the show aren't 'comin at ya' Celine... #justsayin #mkr,False,Not a direct statement of sexist opinion,0.11,0.0,0.05,0.02,1.0,0.0,B
10850,hostile,MENTION2265 Should the default be equal?  50/50?,False,Not a direct statement of sexist opinion,0.02,0.0,0.01,0.01,1.0,0.0,B
10855,call_me,boys love drones. You don't have girls drooling over quadcopters.,True,Stereotypes and Comparative opinions,0.2,0.1,0.06,0.06,3.0,70.0,A
10872,hostile,"MENTION1544 MENTION1060 I remember/respect your story but, no...convo was about feminists opposing common sense preventative measures.",True,Denying inequality,0.13,0.11,0.03,0.02,2.0,35.0,B
10877,call_me,MENTION717 I certainly can,False,Not a direct statement of sexist opinion,0.02,0.0,0.01,0.02,1.0,0.0,A
10889,call_me,"""MENTION1422: I don't  think a guy should ever hit a girl with the intention of hurting her.""",False,Not a direct statement of sexist opinion,0.27,0.03,0.03,0.09,1.0,0.0,A
10894,hostile,"MENTION1873 MENTION4161 MENTION1826 MENTION3482 To some, yeah...",False,Not a direct statement of sexist opinion,0.03,0.0,0.01,0.02,1.0,0.0,B
10895,call_me,I really just don't like listening to woman call men's basketball games. Or men's sports at all really.,True,Behaviorial Expectations,0.31,0.37,0.11,0.08,3.0,70.0,A
10900,call_me,Go ahead and I don't want to hear no girl announcing football. #ManSport,True,Behaviorial Expectations,0.14,0.06,0.03,0.02,3.0,75.0,A
10908,call_me,the fellas at my salon give the highest quality manicures.  Much btr attn to details. Sorry ladies!,False,Not a direct statement of sexist opinion,0.04,0.01,0.02,0.02,2.0,30.0,A
10914,benevolent,"Mother: Hides all her sadness, puts on a smile and always presents herself as an happy individual for her children.
#womensday",False,Not a direct statement of sexist opinion,0.01,0.01,0.01,0.01,2.0,30.0,C
10918,benevolent,""" she was beautiful, passionate, and just as crazy as I am ... she could party like a man and love like a women""",False,Not a direct statement of sexist opinion,0.24,0.05,0.14,0.11,2.0,30.0,C
10924,benevolent,"I was brought up a strong woman, I have two badass sisters and an epic girlfriend. All of them show me how women are as good as any man",False,Not a direct statement of sexist opinion,0.36,0.28,0.25,0.35,1.0,0.0,C
10926,call_me,"""i will never hire a woman""- my male friend 🙂",True,Endorsement of inequality,0.4,0.48,0.18,0.06,4.0,90.0,A
10927,benevolent,"Lucky is the man, who is the first love of a woman .......... luckier is the woman, who is the last love of a man !",False,Not a direct statement of sexist opinion,0.18,0.14,0.04,0.02,2.0,30.0,C
10932,benevolent,She think like a man but act like a lady,False,Not a direct statement of sexist opinion,0.33,0.19,0.27,0.1,3.0,70.0,C
10936,benevolent,#NeverAskAWoman to lift things like a man then not pay them or allow them lunch & bathroom breaks like a man,False,Not a direct statement of sexist opinion,0.37,0.38,0.25,0.09,3.0,75.0,C
10947,call_me,JAN M: women's clothes DO matter! http://t.co/BatSqDapIe,False,Not a direct statement of sexist opinion,0.05,0.02,0.02,0.04,2.0,30.0,A
10960,call_me,I don't mind playing with Women Unless they act like u Anita. Crying over every little fucking thing. So please. St… https://t.co/4iweZih3On,True,Behaviorial Expectations,0.74,0.41,0.47,0.79,3.0,70.0,A
10961,call_me,I hate when there are girl sports casters Lol,True,Endorsement of inequality,0.44,0.45,0.24,0.23,3.0,70.0,A
10965,call_me,"Great, YOU have a choice MENTION1003 I don't like playing as women in video games unless they are survival horrorgames",False,Maybe Sexist - needs more context,0.4,0.37,0.23,0.17,2.0,30.0,A
10968,hostile,MENTION996 Yeah you are a feminist so shut the fuck up if you are going to be arrogant,True,Denying inequality,0.92,0.51,0.73,0.81,3.0,75.0,B
10970,hostile,MENTION2989 MENTION3126 ...by doing what exactly?,False,Not a direct statement of sexist opinion,0.02,0.0,0.01,0.01,1.0,0.0,B
10971,call_me,I really don't think Brides Magazine belongs in the sports section of the iTunes Newsstand.,False,Not a direct statement of sexist opinion,0.03,0.01,0.01,0.02,2.0,20.0,A
10972,hostile,Yeah bc military battles = RIVETING MENTION4395 I'm not sexist at all but reading about the social advancement if women is so boring.,True,Endorsement of inequality,0.41,0.41,0.37,0.11,3.0,75.0,B
10984,benevolent,Only a woman can give a man what he truly needs: Love.  #ADayWithoutWomen,False,Not a direct statement of sexist opinion,0.25,0.28,0.07,0.06,2.0,40.0,C
10985,hostile,Do the killa models give a killa dessert?? #mkr,False,Not a direct statement of sexist opinion,0.11,0.02,0.03,0.06,1.0,0.0,B
10993,call_me,I agree! RT MENTION2142: MENTION37 I think Pinterest should stay being a girl thing! #pr20chat,True,Behaviorial Expectations,0.11,0.05,0.03,0.06,2.0,30.0,A
11001,call_me,"MENTION385 It’s like going to the mall, women just can’t pick the one dress they like the most. Dudes can go to… https://t.co/873sZfP5QZ",True,Stereotypes and Comparative opinions,0.16,0.1,0.04,0.07,3.0,70.0,A
11003,call_me,MENTION543 ️lolol it doesn't look as bad on men,False,Not a direct statement of sexist opinion,0.15,0.05,0.03,0.07,2.0,25.0,A
11017,call_me,"MENTION462 Uh, how is this patriarchal? The married folks in this story are both men... ca… https://t.co/ZzFL2oJskX",False,Maybe Sexist - needs more context,0.08,0.03,0.02,0.03,1.0,0.0,A
11019,hostile,MENTION996 male led empires usually fall do to listening to wifey or more often mom which shows who was really in running the show,True,Stereotypes and Comparative opinions,0.08,0.03,0.02,0.02,3.0,70.0,B
11023,hostile,"Awww, bless them, they still think they were Hot...#MKR",False,Maybe Sexist - needs more context,0.29,0.02,0.06,0.21,2.0,30.0,B
11031,call_me,women should not be allowed to call football games. How can you call a game if you haven't played that game?,True,Behaviorial Expectations,0.46,0.52,0.27,0.1,4.0,90.0,A
11036,call_me,"So I assume you won't be having children, because that is a 24/7 job. MENTION951 my wife will not have a 9-5 job.",True,Behaviorial Expectations,0.03,0.0,0.01,0.01,2.0,30.0,A
11040,call_me,I cannot tolerate the thought of having to listen to Hillary's horrible cackle for 8 years. http://t.co/uuKD9hk7h7,False,Not a direct statement of sexist opinion,0.42,0.03,0.44,0.22,3.0,65.0,A
11042,hostile,.MENTION399 Chemaly is a special kind of twit. MASTER of whining about 3rd world horrors to justify writing about things like #PottyParity.,False,Not a direct statement of sexist opinion,0.53,0.1,0.57,0.35,2.0,30.0,B
11043,benevolent,"Being a woman is a terribly difficult task, since it consists principally in dealing with men.
 Joseph C… https://t.co/VrImYz3Ruv",True,Stereotypes and Comparative opinions,0.28,0.3,0.08,0.09,2.0,30.0,C
11061,call_me,I'd rather look at Jennifer L than Ian B.,False,Not a direct statement of sexist opinion,0.04,0.01,0.02,0.02,1.0,0.0,A
11066,benevolent,"A girl's life should be untied from a man's life; as to which dream to pursue, which career to undertake so she can get a ""good rishta"".",False,Not a direct statement of sexist opinion,0.34,0.37,0.15,0.1,3.0,75.0,C
11090,call_me,"the series ""Secret Girlfriend"" is hilarious",False,Not a direct statement of sexist opinion,0.04,0.01,0.02,0.02,1.0,0.0,A
